True Sentiment,Tweet ID,Tweet
positive,1.23774584192371E+018,Keeping in touch with my faith when I’m on and off the road is very important to me. I try to go to mass at local c… https://t.co/24uPtM10oy
neutral,1.23418541771856E+018,Speaking only one language really makes me feel less intelligent.  My brain deserves better.
positive,1.2314572123814E+018,Thank you @greggutfeld and the @GregGutfeldShow for having me on again. And thanks to those who watched. I’m not a… https://t.co/AnXyZmMcj6
positive,1.22410585873436E+018,"Fox nails it with Johnny Cash's ""Ragged Old Flag."" #SuperBowl https://t.co/sJV4sIQfIi"
neutral,1.23851694699758E+018,"Inbox: Reps. Ro Khanna and Rep. Tim Ryan have a new bill to respond to the coronavirus that would give $1,000 and $… https://t.co/3dwcVMu3ru"
negative,1.2235872998937E+018,"Trump paid a porn star hush money to win his first election, asked Russia to hack his opponent’s emails, bribed a f… https://t.co/xqY3An0sLJ"
negative,1.22260428224094E+018,The president lawyers are arguing that if the president ordered his election opponent arrested that would be fine b… https://t.co/98S8JNp7n1
positive,1.22263720279618E+018,Vanessa Bryant publicly acknowledges husband Kobe and daughter Gianna's deaths by changing her Instagram profile ph… https://t.co/6BnYCFHxhN
negative,1.23614518235518E+018,I don't understand why Coronavirus has caused #ToiletPaperPanic-buying but Norovirus didn't. You would have thought...
neutral,1.22229074028755E+018,Ka-Boom  “McConnell Says GOP Doesn’t Have Votes to Block Impeachment Witnesses - Senate majority leader makes remar… https://t.co/hPlm0HqEJy
neutral,1.22310606601724E+018,"Here are some GOP senators up for election this year, ranked by Trump's net approval in their state: -Gardner (-18)… https://t.co/SaXB67Ws2h"
negative,1.22263024157249E+018,"By Dershowitz’s logic, a President can suspend the upcoming election without consequence."
positive,1.23164489809431E+018,Not Available
neutral,1.23788880719566E+018,Not Available
positive,1.23667530292907E+018,I visited Entebbe International Airport this evening to monitor the ongoing #COVID19 screening process of all trave… https://t.co/lU0VwRpvWr
negative,1.2222928015321E+018,I'll be on @NewsHour shortly to talk about the Senate impeachment trial against Donald Trump—tune in.
negative,1.22349601152539E+018,"Kudos for saying what no GOP senator will admit: @realDonaldTrump acted corruptly. But, the flaw in your logic is v… https://t.co/lo2B4kyWqz"
positive,1.23383964119681E+018,My favorite YouTuber @ColbyBrock https://t.co/daYC4Fn4I0
positive,1.22165040037523E+018,"For those who are asking about my next film, here is the poster! #Aelay is in the post production stage and will be… https://t.co/L6WT1K3VCI"
negative,1.23327969031773E+018,Kenya Welcoming Corona Virus With Bouquets Of Flowers and Dances At The Airports  #coronavirusInkenya  #uhurumustgo https://t.co/7OWbzBqxWj
neutral,1.23867925945285E+018,"Raiders have tendered following exclusive rights free agents, tying them to the team: Keelan Doss, Trent Sieg, Dani… https://t.co/nLAHT0XYVx"
positive,1.23554714594152E+018,Not Available
negative,1.22363792668225E+018,"Remember this message from America's Greatest President, Barack Obama: “If something needs fixing, then lace up you… https://t.co/u3giGqFzpF"
negative,1.23675804151464E+018,"2 IN 1 TRIP: London, UK to Rome, Italy &amp; Hong Kong for only £331 roundtrip with @EtihadAirways #Travel… https://t.co/rKceJJMtLM"
neutral,1.23407631035758E+018,This is the reality of anti #CAA_NRC_Protests protests for money. #RiotReality https://t.co/pTNKLbwmoQ
positive,1.23750695826704E+018,This is probably the last generation whose grandmamas will give them an old quilt that—no matter how  much they was… https://t.co/2zUNqSIgDq
positive,1.23857743736305E+018,"Gina and I are transitioning to homeschooling. We need to keep the kids on a schedule, and we are imagining we are… https://t.co/C7M2h39zA7"
negative,1.23636012880857E+018,Not Available
negative,1.23751660382407E+018,"77-year-old candidate @JoeBiden is still traveling during the coronavirus outbreak.  His son, Hunter, is using coro… https://t.co/jZOR4hTKth"
positive,1.22336784559095E+018,I want to share some happy news with you all. My husband Colin and I are expecting our first baby in July! This new… https://t.co/IBN1gLJBOa
negative,1.23323556877719E+018,How does this make you feel? https://t.co/s1B1Vxlp3D
positive,1.23138437895087E+018,"A snippet of my @BTS_twt 'ON' Violin Remix! If you want to hear a violin rap with Suga and sing with Jungkook, come… https://t.co/qskmvzNHTj"
positive,1.22255573354105E+018,#Bigil will complete 100 days in the box office this week. Could not have happened without the support of our… https://t.co/jtRIv8mD0l
neutral,1.23677210147182E+018,man on twitter: hi.   me: BLOCK.
neutral,1.23165549613171E+018,"Central banks are standing ready to add liquidity to counter virus - because, of course.   Trouble is, this ain’t a… https://t.co/28GpgTaaJZ"
negative,1.23786525073053E+018,BUDGET. Massive borrowing. Final proof Tory Austerity failed. 10 wasted years. Millions of wasted lives. I should b… https://t.co/RRBAGRCvh0
positive,1.2232676695809E+018,"Only 25% of Christians vote.   Your call to action is reach out to your rabbi, faith leader, or pastor   &amp; ask for… https://t.co/7t2MlFAuHP"
negative,1.22369514599401E+018,“President’s campaign reveals ‘steering over $1.8 million’ to his family and Trump Organization.”  Trump thinks Ame… https://t.co/VnWLetBppi
neutral,1.23311356599912E+018,"Damn, what else y'all want me to do I feel you bro https://t.co/LmHRIdmjL7"
negative,1.22328160694697E+018,"REPORTER: Republican say voters should decide this in Nov. Why shouldn't they?  SCHUMER: ""If this POTUS is interfer… https://t.co/fuHuttZubo"
positive,1.2223926180861E+018,"The award for Excellence in Contemporary Film goes to costume designer, Jenny Eagan, for Knives Out! #CDGA… https://t.co/kdek22AB2o"
negative,1.22302583515589E+018,"TOTAL DISASTER: Hakeem Jeffries answering ""Is the Steele dossier foreign interference in an election"" literally say… https://t.co/w5m3CqofNm"
negative,1.22149633167772E+018,Not Available
neutral,1.23608705426776E+018,Coronavirus: Japan’s tourism industry in ‘survival mode’ as travellers stay away https://t.co/X6NE0oaGYA
neutral,1.23851369290553E+018,keeper of secret fairies 🥺 yes pls! https://t.co/m4WRAPXcfO
neutral,1.22266082486872E+018,AS I’VE STATED IN THE PAST: ⁦@realDonaldTrump⁩ WON the election w/ 8% of the BLACK VOTE &amp; currently has a 30%+ APPR… https://t.co/sRFnDOR149
positive,1.22413873221265E+018,One of my wildest dreams has come true – I am composing a Bond movie!! 🤯 Here’s the new spot for #NoTimeToDie from… https://t.co/avfGICuwLP
neutral,1.22349930998061E+018,Unpopular opinion: The Waste Management Open is the most overrated event in the Phoenix area. It’s just a bunch of… https://t.co/XSwjmp4YUn
negative,1.22443869662513E+018,"If you need to see what disgusting hateful people leftists who vote for Democrats are, here's the thread for you. https://t.co/5lhpkNJtCj"
negative,1.2377366684442E+018,"Don't waste your time saying ""but then Tories believed x and now they believe y"". This is their secret. They adapt,… https://t.co/KNiucufH0W"
neutral,1.23699740643417E+018,"Sad to hear that, once again, Oxford University has refused to host my mum's two-hour talk: 'The Film Stuart Little… https://t.co/fpgxhAaKPd"
positive,1.22431857364195E+018,[EXCLUSIVE] MN Dance Company’s Michal Rynia and Nastja Bremen Rynia talk to JiminUncut about how they brought BTS’s… https://t.co/FLLehQ7RqY
positive,1.23460290834945E+018,fell in love with Bernie going to college in the freezing Vermont &amp; feel lucky to have gotten to vote for him in th… https://t.co/rXjHHqKrRr
negative,1.23349653636714E+018,And don't forget petrol and Diesel even the samosa was started from muslims countries don't use them Even utube cof… https://t.co/lx0zh0mT0n
negative,1.23631188932969E+018,"Here @NPR redescribes his lying, bungling and misinformation as a tendency to ""say what's on his mind, to go with h… https://t.co/oS4JoM7wFe"
neutral,1.22332498490008E+018,Not Available
positive,1.23820121671226E+018,This isn’t my story to tell so I’ll keep it brief: Mark started chemo again today. He’s still recovering from surge… https://t.co/xzZgr7N9ZP
neutral,1.23538161258337E+018,twitter 2050 is an enhanced reality experience where you can step into a virtual sweatshop and lecture the workers about their Table Manners
negative,1.23644100635609E+018,"In all seriousness, this is an extremely unwell man. We’ve become numb to his level of lying &amp; insanity. This is to… https://t.co/ohZo8LnEMo"
negative,1.23436535889244E+018,Does it feel like LeBron isn’t getting enough love for MVP?
positive,1.23594371038002E+018,"I am very excited to announce that after working hard on it in secret for the past couple of months, the Kickstarte… https://t.co/nLE9gvfUPb"
neutral,1.2339019592975E+018,You have a bonus night to watch your favorite '80s movie. Which one are you choosing &amp; what is your go to snack?… https://t.co/i9w6L9WpWC
negative,1.22221801468847E+018,"Breaking News: President Trump released his Middle East peace plan, giving Israel most of what it wants and requiri… https://t.co/OoUfrHkLx3"
positive,1.23716347374789E+018,Twitterverse. This is only for you. You deserve your own content- you’re such a force in the world  Remember this k… https://t.co/K8ZfqXn8Sp
positive,1.23714208293171E+018,Not Available
negative,1.22257641953811E+018,ITV sack newsreader Alastair Stewart after he called people rude words on twitter.  ITV didn't sack their political… https://t.co/Db71Vr6Yq7
positive,1.22364196083086E+018,Fox News stars are speaking out against Roku after the streaming service announced it’s pulling the plug on Fox app… https://t.co/N9NqZDAQgQ
neutral,1.22339775686744E+018,NEWS: Hillary Clinton hits Bernie Sanders for not working to unite Democrats in 2016 in new podcast with @EmTSuss.… https://t.co/fEkcjqHLVO
negative,1.23606221482771E+018,"This is a monstrous lie from Trump.  He is denying the lived experiences of, among others, nurses in California who… https://t.co/jrWa8N1VXA"
neutral,1.22354615779372E+018,"I’m annoyed at Brexit.   I’m even more annoyed at this #thick sentiment aimed at those who were ill-informed, who t… https://t.co/etX6nJU6Op"
negative,1.23602444624434E+018,"Let's just say it: The longest economic expansion in U.S. history may already be over, ended by the coronavirus https://t.co/beQDqyo6VS"
negative,1.22221615781141E+018,"Pres Trump proposed a plan to create a Palestinian entity he calls a state, conditional on meeting US terms. Occupi… https://t.co/7m7I7c46fT"
positive,1.22410490736563E+018,And the #BAFTA for Best Documentary goes to ... @forsamafilm https://t.co/vsJ3xEqqvp
neutral,1.23491867025565E+018,Women need to solve the davinci code to orgasm but men can just feel a stiff breeze and cum in their pants life isn’t fair
positive,1.23603382209495E+018,Win Two Tickets for Diversity's Connected Tour 2021 👏🏻 For any venue 👉🏻 https://t.co/pCv7Cu3RuY  To be in with a ch… https://t.co/8HlcHMqT1T
positive,1.2239819279941E+018,Absolutely sweating out.  #BIRTHDAY pre order/pre save link in bio 🎂 https://t.co/raab0WXKYr
positive,1.23617993360669E+018,Ah shit I age and corona takin over monkaW https://t.co/mRGpGttx9r
positive,1.22165031614119E+018,So many great Kobe stories going around. This one is just awesome.   He and @jimmyfallon reminisce about a beer run… https://t.co/4AGT3LkZN3
positive,1.22408111651419E+018,Lmao... Where did Carpo buy this speaker? Lmao. #GoodForThat https://t.co/KOxfaY9aFm
negative,1.23392871968687E+018,Not Available
neutral,1.23278540554157E+018,China is withholding critical info on the status of Coronavirus. This data is critical to understand how the virus… https://t.co/xt6shg3NjS
positive,1.23208551663348E+018,Earlier today my dad who’s been dealing with cancer for a year and a half passed away at home. Gonna miss him a lot… https://t.co/ehovDegiZ5
neutral,1.23750816881887E+018,NEW RECORD! 32-year-old Leipzig boss Julian Nagelsmann becomes the youngest coach in history to win a #UCL knockout… https://t.co/65LEApTkmE
positive,1.23643466457695E+018,Dawg Check!!   Cleveland Browns Follow Train!!  🚂 🚂 🚂 🚂 🚂 🚂 🚂 🚂 🚂 🚂 Let's get more connected as a fanbase. Go Brown… https://t.co/D9kGLSGGRI
positive,1.23334292800685E+018,I feel so honored to be the first #AWS Community Hero in Africa. They say with Great Power comes Greater Responsibi… https://t.co/k4Xsw8cXIH
